interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2025-04-03T16:50:00-07:00,2025-04-03 23:50:00+00:00,2025-04-03T16:55:00-07:00,2025-04-03 23:55:00+00:00,18732
2025-04-03T16:55:00-07:00,2025-04-03 23:55:00+00:00,2025-04-03T17:00:00-07:00,2025-04-04 00:00:00+00:00,18899
2025-04-03T17:00:00-07:00,2025-04-04 00:00:00+00:00,2025-04-03T17:05:00-07:00,2025-04-04 00:05:00+00:00,19096
2025-04-03T17:05:00-07:00,2025-04-04 00:05:00+00:00,2025-04-03T17:10:00-07:00,2025-04-04 00:10:00+00:00,19266
2025-04-03T17:10:00-07:00,2025-04-04 00:10:00+00:00,2025-04-03T17:15:00-07:00,2025-04-04 00:15:00+00:00,19592
2025-04-03T17:15:00-07:00,2025-04-04 00:15:00+00:00,2025-04-03T17:20:00-07:00,2025-04-04 00:20:00+00:00,19945
2025-04-03T17:20:00-07:00,2025-04-04 00:20:00+00:00,2025-04-03T17:25:00-07:00,2025-04-04 00:25:00+00:00,20161
2025-04-03T17:25:00-07:00,2025-04-04 00:25:00+00:00,2025-04-03T17:30:00-07:00,2025-04-04 00:30:00+00:00,20430
2025-04-03T17:30:00-07:00,2025-04-04 00:30:00+00:00,2025-04-03T17:35:00-07:00,2025-04-04 00:35:00+00:00,20493
2025-04-03T17:35:00-07:00,2025-04-04 00:35:00+00:00,2025-04-03T17:40:00-07:00,2025-04-04 00:40:00+00:00,20702
2025-04-03T17:40:00-07:00,2025-04-04 00:40:00+00:00,2025-04-03T17:45:00-07:00,2025-04-04 00:45:00+00:00,20893
2025-04-03T17:45:00-07:00,2025-04-04 00:45:00+00:00,2025-04-03T17:50:00-07:00,2025-04-04 00:50:00+00:00,21120
2025-04-03T17:50:00-07:00,2025-04-04 00:50:00+00:00,2025-04-03T17:55:00-07:00,2025-04-04 00:55:00+00:00,21316
2025-04-03T17:55:00-07:00,2025-04-04 00:55:00+00:00,2025-04-03T18:00:00-07:00,2025-04-04 01:00:00+00:00,21514
2025-04-03T18:00:00-07:00,2025-04-04 01:00:00+00:00,2025-04-03T18:05:00-07:00,2025-04-04 01:05:00+00:00,21839
2025-04-03T18:05:00-07:00,2025-04-04 01:05:00+00:00,2025-04-03T18:10:00-07:00,2025-04-04 01:10:00+00:00,21849
2025-04-03T18:10:00-07:00,2025-04-04 01:10:00+00:00,2025-04-03T18:15:00-07:00,2025-04-04 01:15:00+00:00,21999
2025-04-03T18:15:00-07:00,2025-04-04 01:15:00+00:00,2025-04-03T18:20:00-07:00,2025-04-04 01:20:00+00:00,22299
2025-04-03T18:20:00-07:00,2025-04-04 01:20:00+00:00,2025-04-03T18:25:00-07:00,2025-04-04 01:25:00+00:00,22507
2025-04-03T18:25:00-07:00,2025-04-04 01:25:00+00:00,2025-04-03T18:30:00-07:00,2025-04-04 01:30:00+00:00,22801
2025-04-03T18:30:00-07:00,2025-04-04 01:30:00+00:00,2025-04-03T18:35:00-07:00,2025-04-04 01:35:00+00:00,23045
2025-04-03T18:35:00-07:00,2025-04-04 01:35:00+00:00,2025-04-03T18:40:00-07:00,2025-04-04 01:40:00+00:00,23299
2025-04-03T18:40:00-07:00,2025-04-04 01:40:00+00:00,2025-04-03T18:45:00-07:00,2025-04-04 01:45:00+00:00,23480
2025-04-03T18:45:00-07:00,2025-04-04 01:45:00+00:00,2025-04-03T18:50:00-07:00,2025-04-04 01:50:00+00:00,23663
2025-04-03T18:50:00-07:00,2025-04-04 01:50:00+00:00,2025-04-03T18:55:00-07:00,2025-04-04 01:55:00+00:00,23878
2025-04-03T18:55:00-07:00,2025-04-04 01:55:00+00:00,2025-04-03T19:00:00-07:00,2025-04-04 02:00:00+00:00,24127
2025-04-03T19:00:00-07:00,2025-04-04 02:00:00+00:00,2025-04-03T19:05:00-07:00,2025-04-04 02:05:00+00:00,24314
2025-04-03T19:05:00-07:00,2025-04-04 02:05:00+00:00,2025-04-03T19:10:00-07:00,2025-04-04 02:10:00+00:00,24413
2025-04-03T19:10:00-07:00,2025-04-04 02:10:00+00:00,2025-04-03T19:15:00-07:00,2025-04-04 02:15:00+00:00,24431
2025-04-03T19:15:00-07:00,2025-04-04 02:15:00+00:00,2025-04-03T19:20:00-07:00,2025-04-04 02:20:00+00:00,24603
2025-04-03T19:20:00-07:00,2025-04-04 02:20:00+00:00,2025-04-03T19:25:00-07:00,2025-04-04 02:25:00+00:00,24839
2025-04-03T19:25:00-07:00,2025-04-04 02:25:00+00:00,2025-04-03T19:30:00-07:00,2025-04-04 02:30:00+00:00,25043
2025-04-03T19:30:00-07:00,2025-04-04 02:30:00+00:00,2025-04-03T19:35:00-07:00,2025-04-04 02:35:00+00:00,25205
2025-04-03T19:35:00-07:00,2025-04-04 02:35:00+00:00,2025-04-03T19:40:00-07:00,2025-04-04 02:40:00+00:00,25370
2025-04-03T19:40:00-07:00,2025-04-04 02:40:00+00:00,2025-04-03T19:45:00-07:00,2025-04-04 02:45:00+00:00,25433
2025-04-03T19:45:00-07:00,2025-04-04 02:45:00+00:00,2025-04-03T19:50:00-07:00,2025-04-04 02:50:00+00:00,25543
2025-04-03T19:50:00-07:00,2025-04-04 02:50:00+00:00,2025-04-03T19:55:00-07:00,2025-04-04 02:55:00+00:00,25590
2025-04-03T19:55:00-07:00,2025-04-04 02:55:00+00:00,2025-04-03T20:00:00-07:00,2025-04-04 03:00:00+00:00,25615
2025-04-03T20:00:00-07:00,2025-04-04 03:00:00+00:00,2025-04-03T20:05:00-07:00,2025-04-04 03:05:00+00:00,25565
2025-04-03T20:05:00-07:00,2025-04-04 03:05:00+00:00,2025-04-03T20:10:00-07:00,2025-04-04 03:10:00+00:00,25588
2025-04-03T20:10:00-07:00,2025-04-04 03:10:00+00:00,2025-04-03T20:15:00-07:00,2025-04-04 03:15:00+00:00,25490
2025-04-03T20:15:00-07:00,2025-04-04 03:15:00+00:00,2025-04-03T20:20:00-07:00,2025-04-04 03:20:00+00:00,25493
2025-04-03T20:20:00-07:00,2025-04-04 03:20:00+00:00,2025-04-03T20:25:00-07:00,2025-04-04 03:25:00+00:00,25508
2025-04-03T20:25:00-07:00,2025-04-04 03:25:00+00:00,2025-04-03T20:30:00-07:00,2025-04-04 03:30:00+00:00,25562
2025-04-03T20:30:00-07:00,2025-04-04 03:30:00+00:00,2025-04-03T20:35:00-07:00,2025-04-04 03:35:00+00:00,25564
2025-04-03T20:35:00-07:00,2025-04-04 03:35:00+00:00,2025-04-03T20:40:00-07:00,2025-04-04 03:40:00+00:00,25509
2025-04-03T20:40:00-07:00,2025-04-04 03:40:00+00:00,2025-04-03T20:45:00-07:00,2025-04-04 03:45:00+00:00,25443
2025-04-03T20:45:00-07:00,2025-04-04 03:45:00+00:00,2025-04-03T20:50:00-07:00,2025-04-04 03:50:00+00:00,25408
2025-04-03T20:50:00-07:00,2025-04-04 03:50:00+00:00,2025-04-03T20:55:00-07:00,2025-04-04 03:55:00+00:00,25364
2025-04-03T20:55:00-07:00,2025-04-04 03:55:00+00:00,2025-04-03T21:00:00-07:00,2025-04-04 04:00:00+00:00,25270
2025-04-03T21:00:00-07:00,2025-04-04 04:00:00+00:00,2025-04-03T21:05:00-07:00,2025-04-04 04:05:00+00:00,25236
2025-04-03T21:05:00-07:00,2025-04-04 04:05:00+00:00,2025-04-03T21:10:00-07:00,2025-04-04 04:10:00+00:00,25257
2025-04-03T21:10:00-07:00,2025-04-04 04:10:00+00:00,2025-04-03T21:15:00-07:00,2025-04-04 04:15:00+00:00,25275
2025-04-03T21:15:00-07:00,2025-04-04 04:15:00+00:00,2025-04-03T21:20:00-07:00,2025-04-04 04:20:00+00:00,25225
2025-04-03T21:20:00-07:00,2025-04-04 04:20:00+00:00,2025-04-03T21:25:00-07:00,2025-04-04 04:25:00+00:00,25194
2025-04-03T21:25:00-07:00,2025-04-04 04:25:00+00:00,2025-04-03T21:30:00-07:00,2025-04-04 04:30:00+00:00,25128
2025-04-03T21:30:00-07:00,2025-04-04 04:30:00+00:00,2025-04-03T21:35:00-07:00,2025-04-04 04:35:00+00:00,25082
2025-04-03T21:35:00-07:00,2025-04-04 04:35:00+00:00,2025-04-03T21:40:00-07:00,2025-04-04 04:40:00+00:00,24982
2025-04-03T21:40:00-07:00,2025-04-04 04:40:00+00:00,2025-04-03T21:45:00-07:00,2025-04-04 04:45:00+00:00,24872
2025-04-03T21:45:00-07:00,2025-04-04 04:45:00+00:00,2025-04-03T21:50:00-07:00,2025-04-04 04:50:00+00:00,24791
2025-04-03T21:50:00-07:00,2025-04-04 04:50:00+00:00,2025-04-03T21:55:00-07:00,2025-04-04 04:55:00+00:00,24680
2025-04-03T21:55:00-07:00,2025-04-04 04:55:00+00:00,2025-04-03T22:00:00-07:00,2025-04-04 05:00:00+00:00,24589
2025-04-03T22:00:00-07:00,2025-04-04 05:00:00+00:00,2025-04-03T22:05:00-07:00,2025-04-04 05:05:00+00:00,24419
2025-04-03T22:05:00-07:00,2025-04-04 05:05:00+00:00,2025-04-03T22:10:00-07:00,2025-04-04 05:10:00+00:00,24309
2025-04-03T22:10:00-07:00,2025-04-04 05:10:00+00:00,2025-04-03T22:15:00-07:00,2025-04-04 05:15:00+00:00,24258
2025-04-03T22:15:00-07:00,2025-04-04 05:15:00+00:00,2025-04-03T22:20:00-07:00,2025-04-04 05:20:00+00:00,24141
2025-04-03T22:20:00-07:00,2025-04-04 05:20:00+00:00,2025-04-03T22:25:00-07:00,2025-04-04 05:25:00+00:00,24021
2025-04-03T22:25:00-07:00,2025-04-04 05:25:00+00:00,2025-04-03T22:30:00-07:00,2025-04-04 05:30:00+00:00,23928
2025-04-03T22:30:00-07:00,2025-04-04 05:30:00+00:00,2025-04-03T22:35:00-07:00,2025-04-04 05:35:00+00:00,23797
2025-04-03T22:35:00-07:00,2025-04-04 05:35:00+00:00,2025-04-03T22:40:00-07:00,2025-04-04 05:40:00+00:00,23622
2025-04-03T22:40:00-07:00,2025-04-04 05:40:00+00:00,2025-04-03T22:45:00-07:00,2025-04-04 05:45:00+00:00,23541
2025-04-03T22:45:00-07:00,2025-04-04 05:45:00+00:00,2025-04-03T22:50:00-07:00,2025-04-04 05:50:00+00:00,23436
2025-04-03T22:50:00-07:00,2025-04-04 05:50:00+00:00,2025-04-03T22:55:00-07:00,2025-04-04 05:55:00+00:00,23323
2025-04-03T22:55:00-07:00,2025-04-04 05:55:00+00:00,2025-04-03T23:00:00-07:00,2025-04-04 06:00:00+00:00,23210
2025-04-03T23:00:00-07:00,2025-04-04 06:00:00+00:00,2025-04-03T23:05:00-07:00,2025-04-04 06:05:00+00:00,23074
2025-04-03T23:05:00-07:00,2025-04-04 06:05:00+00:00,2025-04-03T23:10:00-07:00,2025-04-04 06:10:00+00:00,23097
2025-04-03T23:10:00-07:00,2025-04-04 06:10:00+00:00,2025-04-03T23:15:00-07:00,2025-04-04 06:15:00+00:00,23208
2025-04-03T23:15:00-07:00,2025-04-04 06:15:00+00:00,2025-04-03T23:20:00-07:00,2025-04-04 06:20:00+00:00,23082
2025-04-03T23:20:00-07:00,2025-04-04 06:20:00+00:00,2025-04-03T23:25:00-07:00,2025-04-04 06:25:00+00:00,22973
2025-04-03T23:25:00-07:00,2025-04-04 06:25:00+00:00,2025-04-03T23:30:00-07:00,2025-04-04 06:30:00+00:00,22912
2025-04-03T23:30:00-07:00,2025-04-04 06:30:00+00:00,2025-04-03T23:35:00-07:00,2025-04-04 06:35:00+00:00,22735
2025-04-03T23:35:00-07:00,2025-04-04 06:35:00+00:00,2025-04-03T23:40:00-07:00,2025-04-04 06:40:00+00:00,22634
2025-04-03T23:40:00-07:00,2025-04-04 06:40:00+00:00,2025-04-03T23:45:00-07:00,2025-04-04 06:45:00+00:00,22646
2025-04-03T23:45:00-07:00,2025-04-04 06:45:00+00:00,2025-04-03T23:50:00-07:00,2025-04-04 06:50:00+00:00,22512
2025-04-03T23:50:00-07:00,2025-04-04 06:50:00+00:00,2025-04-03T23:55:00-07:00,2025-04-04 06:55:00+00:00,22310
2025-04-03T23:55:00-07:00,2025-04-04 06:55:00+00:00,2025-04-04T00:00:00-07:00,2025-04-04 07:00:00+00:00,22216
2025-04-04T00:00:00-07:00,2025-04-04 07:00:00+00:00,2025-04-04T00:05:00-07:00,2025-04-04 07:05:00+00:00,21965
2025-04-04T00:05:00-07:00,2025-04-04 07:05:00+00:00,2025-04-04T00:10:00-07:00,2025-04-04 07:10:00+00:00,22221
2025-04-04T00:10:00-07:00,2025-04-04 07:10:00+00:00,2025-04-04T00:15:00-07:00,2025-04-04 07:15:00+00:00,22515
2025-04-04T00:15:00-07:00,2025-04-04 07:15:00+00:00,2025-04-04T00:20:00-07:00,2025-04-04 07:20:00+00:00,22383
2025-04-04T00:20:00-07:00,2025-04-04 07:20:00+00:00,2025-04-04T00:25:00-07:00,2025-04-04 07:25:00+00:00,22360
2025-04-04T00:25:00-07:00,2025-04-04 07:25:00+00:00,2025-04-04T00:30:00-07:00,2025-04-04 07:30:00+00:00,22314
2025-04-04T00:30:00-07:00,2025-04-04 07:30:00+00:00,2025-04-04T00:35:00-07:00,2025-04-04 07:35:00+00:00,22197
2025-04-04T00:35:00-07:00,2025-04-04 07:35:00+00:00,2025-04-04T00:40:00-07:00,2025-04-04 07:40:00+00:00,22138
2025-04-04T00:40:00-07:00,2025-04-04 07:40:00+00:00,2025-04-04T00:45:00-07:00,2025-04-04 07:45:00+00:00,22071
2025-04-04T00:45:00-07:00,2025-04-04 07:45:00+00:00,2025-04-04T00:50:00-07:00,2025-04-04 07:50:00+00:00,22004
2025-04-04T00:50:00-07:00,2025-04-04 07:50:00+00:00,2025-04-04T00:55:00-07:00,2025-04-04 07:55:00+00:00,21931
2025-04-04T00:55:00-07:00,2025-04-04 07:55:00+00:00,2025-04-04T01:00:00-07:00,2025-04-04 08:00:00+00:00,21830
2025-04-04T01:00:00-07:00,2025-04-04 08:00:00+00:00,2025-04-04T01:05:00-07:00,2025-04-04 08:05:00+00:00,21786
2025-04-04T01:05:00-07:00,2025-04-04 08:05:00+00:00,2025-04-04T01:10:00-07:00,2025-04-04 08:10:00+00:00,21696
2025-04-04T01:10:00-07:00,2025-04-04 08:10:00+00:00,2025-04-04T01:15:00-07:00,2025-04-04 08:15:00+00:00,21691
2025-04-04T01:15:00-07:00,2025-04-04 08:15:00+00:00,2025-04-04T01:20:00-07:00,2025-04-04 08:20:00+00:00,21688
2025-04-04T01:20:00-07:00,2025-04-04 08:20:00+00:00,2025-04-04T01:25:00-07:00,2025-04-04 08:25:00+00:00,21620
2025-04-04T01:25:00-07:00,2025-04-04 08:25:00+00:00,2025-04-04T01:30:00-07:00,2025-04-04 08:30:00+00:00,21490
2025-04-04T01:30:00-07:00,2025-04-04 08:30:00+00:00,2025-04-04T01:35:00-07:00,2025-04-04 08:35:00+00:00,21441
2025-04-04T01:35:00-07:00,2025-04-04 08:35:00+00:00,2025-04-04T01:40:00-07:00,2025-04-04 08:40:00+00:00,21395
2025-04-04T01:40:00-07:00,2025-04-04 08:40:00+00:00,2025-04-04T01:45:00-07:00,2025-04-04 08:45:00+00:00,21336
2025-04-04T01:45:00-07:00,2025-04-04 08:45:00+00:00,2025-04-04T01:50:00-07:00,2025-04-04 08:50:00+00:00,21287
2025-04-04T01:50:00-07:00,2025-04-04 08:50:00+00:00,2025-04-04T01:55:00-07:00,2025-04-04 08:55:00+00:00,21207
2025-04-04T01:55:00-07:00,2025-04-04 08:55:00+00:00,2025-04-04T02:00:00-07:00,2025-04-04 09:00:00+00:00,21147
2025-04-04T02:00:00-07:00,2025-04-04 09:00:00+00:00,2025-04-04T02:05:00-07:00,2025-04-04 09:05:00+00:00,21113
2025-04-04T02:05:00-07:00,2025-04-04 09:05:00+00:00,2025-04-04T02:10:00-07:00,2025-04-04 09:10:00+00:00,21098
2025-04-04T02:10:00-07:00,2025-04-04 09:10:00+00:00,2025-04-04T02:15:00-07:00,2025-04-04 09:15:00+00:00,21033
2025-04-04T02:15:00-07:00,2025-04-04 09:15:00+00:00,2025-04-04T02:20:00-07:00,2025-04-04 09:20:00+00:00,20979
2025-04-04T02:20:00-07:00,2025-04-04 09:20:00+00:00,2025-04-04T02:25:00-07:00,2025-04-04 09:25:00+00:00,20930
2025-04-04T02:25:00-07:00,2025-04-04 09:25:00+00:00,2025-04-04T02:30:00-07:00,2025-04-04 09:30:00+00:00,20897
2025-04-04T02:30:00-07:00,2025-04-04 09:30:00+00:00,2025-04-04T02:35:00-07:00,2025-04-04 09:35:00+00:00,20904
2025-04-04T02:35:00-07:00,2025-04-04 09:35:00+00:00,2025-04-04T02:40:00-07:00,2025-04-04 09:40:00+00:00,20856
2025-04-04T02:40:00-07:00,2025-04-04 09:40:00+00:00,2025-04-04T02:45:00-07:00,2025-04-04 09:45:00+00:00,20816
2025-04-04T02:45:00-07:00,2025-04-04 09:45:00+00:00,2025-04-04T02:50:00-07:00,2025-04-04 09:50:00+00:00,20741
2025-04-04T02:50:00-07:00,2025-04-04 09:50:00+00:00,2025-04-04T02:55:00-07:00,2025-04-04 09:55:00+00:00,20740
2025-04-04T02:55:00-07:00,2025-04-04 09:55:00+00:00,2025-04-04T03:00:00-07:00,2025-04-04 10:00:00+00:00,20678
2025-04-04T03:00:00-07:00,2025-04-04 10:00:00+00:00,2025-04-04T03:05:00-07:00,2025-04-04 10:05:00+00:00,20704
2025-04-04T03:05:00-07:00,2025-04-04 10:05:00+00:00,2025-04-04T03:10:00-07:00,2025-04-04 10:10:00+00:00,20688
2025-04-04T03:10:00-07:00,2025-04-04 10:10:00+00:00,2025-04-04T03:15:00-07:00,2025-04-04 10:15:00+00:00,20729
2025-04-04T03:15:00-07:00,2025-04-04 10:15:00+00:00,2025-04-04T03:20:00-07:00,2025-04-04 10:20:00+00:00,20723
2025-04-04T03:20:00-07:00,2025-04-04 10:20:00+00:00,2025-04-04T03:25:00-07:00,2025-04-04 10:25:00+00:00,20664
2025-04-04T03:25:00-07:00,2025-04-04 10:25:00+00:00,2025-04-04T03:30:00-07:00,2025-04-04 10:30:00+00:00,20707
2025-04-04T03:30:00-07:00,2025-04-04 10:30:00+00:00,2025-04-04T03:35:00-07:00,2025-04-04 10:35:00+00:00,20706
2025-04-04T03:35:00-07:00,2025-04-04 10:35:00+00:00,2025-04-04T03:40:00-07:00,2025-04-04 10:40:00+00:00,20732
2025-04-04T03:40:00-07:00,2025-04-04 10:40:00+00:00,2025-04-04T03:45:00-07:00,2025-04-04 10:45:00+00:00,20728
2025-04-04T03:45:00-07:00,2025-04-04 10:45:00+00:00,2025-04-04T03:50:00-07:00,2025-04-04 10:50:00+00:00,20732
2025-04-04T03:50:00-07:00,2025-04-04 10:50:00+00:00,2025-04-04T03:55:00-07:00,2025-04-04 10:55:00+00:00,20694
2025-04-04T03:55:00-07:00,2025-04-04 10:55:00+00:00,2025-04-04T04:00:00-07:00,2025-04-04 11:00:00+00:00,20706
2025-04-04T04:00:00-07:00,2025-04-04 11:00:00+00:00,2025-04-04T04:05:00-07:00,2025-04-04 11:05:00+00:00,20765
2025-04-04T04:05:00-07:00,2025-04-04 11:05:00+00:00,2025-04-04T04:10:00-07:00,2025-04-04 11:10:00+00:00,20834
2025-04-04T04:10:00-07:00,2025-04-04 11:10:00+00:00,2025-04-04T04:15:00-07:00,2025-04-04 11:15:00+00:00,20967
2025-04-04T04:15:00-07:00,2025-04-04 11:15:00+00:00,2025-04-04T04:20:00-07:00,2025-04-04 11:20:00+00:00,20937
2025-04-04T04:20:00-07:00,2025-04-04 11:20:00+00:00,2025-04-04T04:25:00-07:00,2025-04-04 11:25:00+00:00,21010
2025-04-04T04:25:00-07:00,2025-04-04 11:25:00+00:00,2025-04-04T04:30:00-07:00,2025-04-04 11:30:00+00:00,21242
2025-04-04T04:30:00-07:00,2025-04-04 11:30:00+00:00,2025-04-04T04:35:00-07:00,2025-04-04 11:35:00+00:00,21118
2025-04-04T04:35:00-07:00,2025-04-04 11:35:00+00:00,2025-04-04T04:40:00-07:00,2025-04-04 11:40:00+00:00,21192
2025-04-04T04:40:00-07:00,2025-04-04 11:40:00+00:00,2025-04-04T04:45:00-07:00,2025-04-04 11:45:00+00:00,21211
2025-04-04T04:45:00-07:00,2025-04-04 11:45:00+00:00,2025-04-04T04:50:00-07:00,2025-04-04 11:50:00+00:00,21207
2025-04-04T04:50:00-07:00,2025-04-04 11:50:00+00:00,2025-04-04T04:55:00-07:00,2025-04-04 11:55:00+00:00,21350
2025-04-04T04:55:00-07:00,2025-04-04 11:55:00+00:00,2025-04-04T05:00:00-07:00,2025-04-04 12:00:00+00:00,21354
2025-04-04T05:00:00-07:00,2025-04-04 12:00:00+00:00,2025-04-04T05:05:00-07:00,2025-04-04 12:05:00+00:00,21516
2025-04-04T05:05:00-07:00,2025-04-04 12:05:00+00:00,2025-04-04T05:10:00-07:00,2025-04-04 12:10:00+00:00,21736
2025-04-04T05:10:00-07:00,2025-04-04 12:10:00+00:00,2025-04-04T05:15:00-07:00,2025-04-04 12:15:00+00:00,21640
2025-04-04T05:15:00-07:00,2025-04-04 12:15:00+00:00,2025-04-04T05:20:00-07:00,2025-04-04 12:20:00+00:00,21997
2025-04-04T05:20:00-07:00,2025-04-04 12:20:00+00:00,2025-04-04T05:25:00-07:00,2025-04-04 12:25:00+00:00,22062
2025-04-04T05:25:00-07:00,2025-04-04 12:25:00+00:00,2025-04-04T05:30:00-07:00,2025-04-04 12:30:00+00:00,22174
2025-04-04T05:30:00-07:00,2025-04-04 12:30:00+00:00,2025-04-04T05:35:00-07:00,2025-04-04 12:35:00+00:00,22179
2025-04-04T05:35:00-07:00,2025-04-04 12:35:00+00:00,2025-04-04T05:40:00-07:00,2025-04-04 12:40:00+00:00,22302
2025-04-04T05:40:00-07:00,2025-04-04 12:40:00+00:00,2025-04-04T05:45:00-07:00,2025-04-04 12:45:00+00:00,22387
2025-04-04T05:45:00-07:00,2025-04-04 12:45:00+00:00,2025-04-04T05:50:00-07:00,2025-04-04 12:50:00+00:00,22605
2025-04-04T05:50:00-07:00,2025-04-04 12:50:00+00:00,2025-04-04T05:55:00-07:00,2025-04-04 12:55:00+00:00,22730
2025-04-04T05:55:00-07:00,2025-04-04 12:55:00+00:00,2025-04-04T06:00:00-07:00,2025-04-04 13:00:00+00:00,22858
2025-04-04T06:00:00-07:00,2025-04-04 13:00:00+00:00,2025-04-04T06:05:00-07:00,2025-04-04 13:05:00+00:00,23016
2025-04-04T06:05:00-07:00,2025-04-04 13:05:00+00:00,2025-04-04T06:10:00-07:00,2025-04-04 13:10:00+00:00,23367
2025-04-04T06:10:00-07:00,2025-04-04 13:10:00+00:00,2025-04-04T06:15:00-07:00,2025-04-04 13:15:00+00:00,23725
2025-04-04T06:15:00-07:00,2025-04-04 13:15:00+00:00,2025-04-04T06:20:00-07:00,2025-04-04 13:20:00+00:00,23968
2025-04-04T06:20:00-07:00,2025-04-04 13:20:00+00:00,2025-04-04T06:25:00-07:00,2025-04-04 13:25:00+00:00,24146
2025-04-04T06:25:00-07:00,2025-04-04 13:25:00+00:00,2025-04-04T06:30:00-07:00,2025-04-04 13:30:00+00:00,24286
2025-04-04T06:30:00-07:00,2025-04-04 13:30:00+00:00,2025-04-04T06:35:00-07:00,2025-04-04 13:35:00+00:00,24360
2025-04-04T06:35:00-07:00,2025-04-04 13:35:00+00:00,2025-04-04T06:40:00-07:00,2025-04-04 13:40:00+00:00,24390
2025-04-04T06:40:00-07:00,2025-04-04 13:40:00+00:00,2025-04-04T06:45:00-07:00,2025-04-04 13:45:00+00:00,24484
2025-04-04T06:45:00-07:00,2025-04-04 13:45:00+00:00,2025-04-04T06:50:00-07:00,2025-04-04 13:50:00+00:00,24565
2025-04-04T06:50:00-07:00,2025-04-04 13:50:00+00:00,2025-04-04T06:55:00-07:00,2025-04-04 13:55:00+00:00,24675
2025-04-04T06:55:00-07:00,2025-04-04 13:55:00+00:00,2025-04-04T07:00:00-07:00,2025-04-04 14:00:00+00:00,24727
2025-04-04T07:00:00-07:00,2025-04-04 14:00:00+00:00,2025-04-04T07:05:00-07:00,2025-04-04 14:05:00+00:00,24813
2025-04-04T07:05:00-07:00,2025-04-04 14:05:00+00:00,2025-04-04T07:10:00-07:00,2025-04-04 14:10:00+00:00,24925
2025-04-04T07:10:00-07:00,2025-04-04 14:10:00+00:00,2025-04-04T07:15:00-07:00,2025-04-04 14:15:00+00:00,24841
2025-04-04T07:15:00-07:00,2025-04-04 14:15:00+00:00,2025-04-04T07:20:00-07:00,2025-04-04 14:20:00+00:00,24826
2025-04-04T07:20:00-07:00,2025-04-04 14:20:00+00:00,2025-04-04T07:25:00-07:00,2025-04-04 14:25:00+00:00,24763
2025-04-04T07:25:00-07:00,2025-04-04 14:25:00+00:00,2025-04-04T07:30:00-07:00,2025-04-04 14:30:00+00:00,24624
2025-04-04T07:30:00-07:00,2025-04-04 14:30:00+00:00,2025-04-04T07:35:00-07:00,2025-04-04 14:35:00+00:00,24619
2025-04-04T07:35:00-07:00,2025-04-04 14:35:00+00:00,2025-04-04T07:40:00-07:00,2025-04-04 14:40:00+00:00,24471
2025-04-04T07:40:00-07:00,2025-04-04 14:40:00+00:00,2025-04-04T07:45:00-07:00,2025-04-04 14:45:00+00:00,24460
2025-04-04T07:45:00-07:00,2025-04-04 14:45:00+00:00,2025-04-04T07:50:00-07:00,2025-04-04 14:50:00+00:00,24437
2025-04-04T07:50:00-07:00,2025-04-04 14:50:00+00:00,2025-04-04T07:55:00-07:00,2025-04-04 14:55:00+00:00,24355
2025-04-04T07:55:00-07:00,2025-04-04 14:55:00+00:00,2025-04-04T08:00:00-07:00,2025-04-04 15:00:00+00:00,24099
2025-04-04T08:00:00-07:00,2025-04-04 15:00:00+00:00,2025-04-04T08:05:00-07:00,2025-04-04 15:05:00+00:00,23738
2025-04-04T08:05:00-07:00,2025-04-04 15:05:00+00:00,2025-04-04T08:10:00-07:00,2025-04-04 15:10:00+00:00,23440
2025-04-04T08:10:00-07:00,2025-04-04 15:10:00+00:00,2025-04-04T08:15:00-07:00,2025-04-04 15:15:00+00:00,23418
2025-04-04T08:15:00-07:00,2025-04-04 15:15:00+00:00,2025-04-04T08:20:00-07:00,2025-04-04 15:20:00+00:00,23620
2025-04-04T08:20:00-07:00,2025-04-04 15:20:00+00:00,2025-04-04T08:25:00-07:00,2025-04-04 15:25:00+00:00,23259
2025-04-04T08:25:00-07:00,2025-04-04 15:25:00+00:00,2025-04-04T08:30:00-07:00,2025-04-04 15:30:00+00:00,23060
2025-04-04T08:30:00-07:00,2025-04-04 15:30:00+00:00,2025-04-04T08:35:00-07:00,2025-04-04 15:35:00+00:00,22951
2025-04-04T08:35:00-07:00,2025-04-04 15:35:00+00:00,2025-04-04T08:40:00-07:00,2025-04-04 15:40:00+00:00,22845
2025-04-04T08:40:00-07:00,2025-04-04 15:40:00+00:00,2025-04-04T08:45:00-07:00,2025-04-04 15:45:00+00:00,22702
2025-04-04T08:45:00-07:00,2025-04-04 15:45:00+00:00,2025-04-04T08:50:00-07:00,2025-04-04 15:50:00+00:00,22351
2025-04-04T08:50:00-07:00,2025-04-04 15:50:00+00:00,2025-04-04T08:55:00-07:00,2025-04-04 15:55:00+00:00,22170
2025-04-04T08:55:00-07:00,2025-04-04 15:55:00+00:00,2025-04-04T09:00:00-07:00,2025-04-04 16:00:00+00:00,21843
2025-04-04T09:00:00-07:00,2025-04-04 16:00:00+00:00,2025-04-04T09:05:00-07:00,2025-04-04 16:05:00+00:00,21633
2025-04-04T09:05:00-07:00,2025-04-04 16:05:00+00:00,2025-04-04T09:10:00-07:00,2025-04-04 16:10:00+00:00,21509
